date,agent_id,agent_name,shift,experience_months,calls_handled,aht_seconds,csat_score,abandon_rate,fcr_rate,calls_in_queue,day_of_week,is_monday,is_night_shift
2024-10-21,4,Miguel Torres,morning,21,35,239,5.0,0.1703,0.95,38,0,1,0
2024-10-21,5,Lucía Ramírez,night,19,32,268,3.88,0.1735,0.6321,31,0,1,1
2024-10-21,6,Diego Hernández,morning,23,50,158,3.91,0.2387,0.837,55,0,1,0
2024-10-21,7,María García,morning,11,43,267,4.08,0.1628,0.602,39,0,1,0
2024-10-21,8,José Martínez,afternoon,11,45,285,3.6,0.1786,0.6549,42,0,1,0
2024-10-21,9,Isabella Flores,afternoon,24,44,230,4.07,0.1601,0.8124,34,0,1,0
2024-10-21,10,Andrés Castro,morning,24,59,225,5.0,0.2173,0.95,40,0,1,0
2024-10-21,11,Valentina Ruiz,afternoon,3,40,268,4.36,0.1804,0.5968,35,0,1,0
2024-10-21,12,Eduardo Vega,morning,22,49,218,4.72,0.1904,0.7588,41,0,1,0
2024-10-21,13,Camila Ortiz,afternoon,2,43,272,3.5,0.1971,0.6162,42,0,1,0
2024-10-21,14,Roberto Díaz,afternoon,24,46,206,4.54,0.194,0.8218,49,0,1,0
2024-10-21,15,Daniela Vargas,afternoon,30,50,160,4.67,0.201,0.8862,42,0,1,0
2024-10-21,16,Fernando Reyes,afternoon,2,36,281,3.5,0.207,0.4749,44,0,1,0
2024-10-21,17,Gabriela Méndez,afternoon,21,49,206,3.88,0.2046,0.7818,43,0,1,0
2024-10-21,18,Pablo Jiménez,afternoon,33,49,237,4.84,0.2079,0.95,50,0,1,0
2024-10-21,19,Laura Sánchez,morning,12,41,253,3.84,0.1934,0.6782,40,0,1,0
2024-10-21,20,Ricardo Chávez,night,22,44,272,4.06,0.1971,0.7536,40,0,1,1
2024-10-22,1,Sofia Morales,afternoon,29,37,201,4.09,0.0771,0.9165,16,1,0,0
2024-10-22,2,Carlos Pérez,morning,15,45,273,4.43,0.0701,0.7751,21,1,0,0
2024-10-22,3,Ana López,night,8,30,297,3.65,0.0579,0.582,3,1,0,1
2024-10-22,4,Miguel Torres,afternoon,21,39,248,4.43,0.1224,0.7171,22,1,0,0
2024-10-22,5,Lucía Ramírez,afternoon,19,67,178,4.2,0.0623,0.95,17,1,0,0
2024-10-22,6,Diego Hernández,afternoon,23,33,160,3.73,0.106,0.7143,24,1,0,0
2024-10-22,7,María García,afternoon,11,43,269,4.44,0.0745,0.7628,19,1,0,0
2024-10-22,8,José Martínez,morning,11,49,183,3.8,0.0936,0.7108,9,1,0,0
2024-10-22,9,Isabella Flores,night,24,45,180,3.93,0.0632,0.7467,8,1,0,1
2024-10-22,10,Andrés Castro,morning,24,30,227,4.03,0.1021,0.7573,19,1,0,0
2024-10-22,11,Valentina Ruiz,morning,3,37,344,4.13,0.0685,0.5202,11,1,0,0
2024-10-22,12,Eduardo Vega,afternoon,22,24,243,4.91,0.0648,0.8305,17,1,0,0
2024-10-22,13,Camila Ortiz,night,2,14,256,3.32,0.0714,0.5064,16,1,0,1
2024-10-22,14,Roberto Díaz,afternoon,24,31,237,4.12,0.0522,0.8253,17,1,0,0
2024-10-22,15,Daniela Vargas,night,30,29,207,4.11,0.0504,0.8362,8,1,0,1
2024-10-22,16,Fernando Reyes,afternoon,2,37,216,3.89,0.0584,0.6879,17,1,0,0
2024-10-22,17,Gabriela Méndez,morning,21,51,199,4.19,0.0648,0.7554,16,1,0,0
2024-10-22,18,Pablo Jiménez,morning,33,47,216,5.0,0.0619,0.95,9,1,0,0
2024-10-22,19,Laura Sánchez,afternoon,12,46,247,4.37,0.0819,0.6606,19,1,0,0
2024-10-22,20,Ricardo Chávez,night,22,39,298,4.42,0.096,0.7463,16,1,0,1
2024-10-23,1,Sofia Morales,night,29,33,231,4.51,0.0455,0.9037,7,2,0,1
2024-10-23,2,Carlos Pérez,morning,15,44,247,3.98,0.107,0.7799,27,2,0,0
2024-10-23,3,Ana López,night,8,29,251,3.67,0.0849,0.5968,20,2,0,1
2024-10-23,4,Miguel Torres,afternoon,21,41,173,4.44,0.0659,0.8059,14,2,0,0
2024-10-23,5,Lucía Ramírez,morning,19,34,205,3.94,0.0491,0.7833,14,2,0,0
2024-10-23,6,Diego Hernández,afternoon,23,47,234,4.64,0.0607,0.8497,4,2,0,0
2024-10-23,7,María García,afternoon,11,48,291,4.63,0.0806,0.7865,11,2,0,0
2024-10-23,8,José Martínez,morning,11,54,227,3.64,0.0669,0.6702,11,2,0,0
2024-10-23,9,Isabella Flores,night,24,27,266,3.71,0.0437,0.8748,9,2,0,1
2024-10-23,10,Andrés Castro,afternoon,24,47,213,4.38,0.0681,0.8472,25,2,0,0
2024-10-23,11,Valentina Ruiz,morning,3,39,302,3.7,0.1189,0.552,28,2,0,0
2024-10-23,12,Eduardo Vega,night,22,24,181,4.14,0.052,0.8517,9,2,0,1
2024-10-23,13,Camila Ortiz,afternoon,2,40,343,3.61,0.1149,0.521,27,2,0,0
2024-10-23,14,Roberto Díaz,night,24,42,266,3.81,0.0383,0.7455,0,2,0,1
2024-10-23,15,Daniela Vargas,morning,30,60,216,4.02,0.0601,0.78,11,2,0,0
2024-10-23,16,Fernando Reyes,afternoon,2,40,278,4.14,0.1035,0.6123,23,2,0,0
2024-10-23,17,Gabriela Méndez,afternoon,21,54,234,4.29,0.0888,0.774,18,2,0,0
2024-10-23,18,Pablo Jiménez,night,33,29,242,4.49,0.061,0.8273,10,2,0,1
2024-10-23,19,Laura Sánchez,afternoon,12,49,278,4.27,0.0968,0.7367,23,2,0,0
2024-10-23,20,Ricardo Chávez,afternoon,22,39,205,4.83,0.1167,0.8584,23,2,0,0
2024-10-24,1,Sofia Morales,morning,29,48,236,4.33,0.1057,0.95,22,3,0,0
2024-10-24,2,Carlos Pérez,afternoon,15,36,240,4.43,0.129,0.6733,21,3,0,0
2024-10-24,3,Ana López,afternoon,8,44,255,3.8,0.0837,0.6266,20,3,0,0
2024-10-24,4,Miguel Torres,afternoon,21,35,120,3.9,0.0772,0.8193,21,3,0,0
2024-10-24,5,Lucía Ramírez,morning,19,50,238,4.53,0.0846,0.8296,16,3,0,0
2024-10-24,6,Diego Hernández,night,23,28,253,4.05,0.055,0.7613,7,3,0,1
2024-10-24,7,María García,night,11,35,238,3.28,0.0645,0.7118,13,3,0,1
2024-10-24,8,José Martínez,morning,11,36,246,4.54,0.0788,0.637,19,3,0,0
2024-10-24,9,Isabella Flores,morning,24,36,293,4.67,0.0737,0.95,18,3,0,0
2024-10-24,10,Andrés Castro,morning,24,44,155,3.99,0.0701,0.8329,11,3,0,0
2024-10-24,11,Valentina Ruiz,afternoon,3,35,201,3.29,0.083,0.5224,25,3,0,0
2024-10-24,12,Eduardo Vega,morning,22,46,230,3.83,0.0885,0.7919,22,3,0,0
2024-10-24,13,Camila Ortiz,night,2,28,297,3.52,0.0998,0.5593,23,3,0,1
2024-10-24,14,Roberto Díaz,afternoon,24,53,167,4.51,0.0769,0.9091,15,3,0,0
2024-10-24,15,Daniela Vargas,night,30,27,239,4.0,0.1187,0.9258,15,3,0,1
2024-10-24,16,Fernando Reyes,night,2,28,267,3.3,0.0751,0.5647,10,3,0,1
2024-10-24,17,Gabriela Méndez,afternoon,21,35,238,3.95,0.0603,0.7542,13,3,0,0
2024-10-24,18,Pablo Jiménez,morning,33,32,232,5.0,0.0921,0.95,20,3,0,0
2024-10-24,19,Laura Sánchez,afternoon,12,39,243,4.0,0.0972,0.72,21,3,0,0
2024-10-24,20,Ricardo Chávez,morning,22,52,213,4.06,0.0655,0.7104,14,3,0,0
2024-10-25,1,Sofia Morales,afternoon,29,44,120,4.84,0.1353,0.95,23,4,0,0
2024-10-25,2,Carlos Pérez,morning,15,48,209,3.75,0.1478,0.7625,33,4,0,0
2024-10-25,3,Ana López,afternoon,8,44,251,4.36,0.1094,0.6394,22,4,0,0
2024-10-25,4,Miguel Torres,morning,21,60,237,4.58,0.113,0.8113,25,4,0,0
2024-10-25,5,Lucía Ramírez,night,19,16,333,3.58,0.08,0.6178,16,4,0,1
2024-10-25,6,Diego Hernández,night,23,34,302,4.37,0.0671,0.7475,15,4,0,1
2024-10-25,7,María García,morning,11,29,209,3.77,0.1305,0.772,32,4,0,0
2024-10-25,8,José Martínez,morning,11,43,244,3.93,0.1162,0.6444,29,4,0,0
2024-10-25,9,Isabella Flores,morning,24,53,211,4.51,0.1342,0.8925,34,4,0,0
2024-10-25,10,Andrés Castro,afternoon,24,37,211,4.31,0.0909,0.7948,22,4,0,0
2024-10-25,11,Valentina Ruiz,night,3,33,207,3.47,0.1469,0.5676,26,4,0,1
2024-10-25,12,Eduardo Vega,night,22,24,213,3.7,0.0824,0.8433,26,4,0,1
2024-10-25,13,Camila Ortiz,morning,2,41,269,4.02,0.1123,0.5006,22,4,0,0
2024-10-25,14,Roberto Díaz,afternoon,24,41,150,4.07,0.1231,0.782,33,4,0,0
2024-10-25,15,Daniela Vargas,afternoon,30,47,194,5.0,0.1206,0.9016,30,4,0,0
2024-10-25,16,Fernando Reyes,morning,2,46,271,3.94,0.1019,0.6105,28,4,0,0
2024-10-25,17,Gabriela Méndez,morning,21,45,212,4.3,0.0573,0.6781,13,4,0,0
2024-10-25,18,Pablo Jiménez,morning,33,41,179,4.79,0.1193,0.8594,31,4,0,0
2024-10-25,19,Laura Sánchez,morning,12,56,260,4.13,0.0999,0.6787,28,4,0,0
2024-10-25,20,Ricardo Chávez,morning,22,50,228,4.67,0.1124,0.86,28,4,0,0
2024-10-28,1,Sofia Morales,night,29,27,199,3.7,0.1874,0.95,37,0,1,1
2024-10-28,2,Carlos Pérez,morning,15,47,199,4.58,0.1836,0.6474,32,0,1,0
2024-10-28,3,Ana López,morning,8,40,208,4.68,0.2289,0.6874,50,0,1,0
2024-10-28,4,Miguel Torres,night,21,24,253,3.56,0.1773,0.6989,36,0,1,1
2024-10-28,5,Lucía Ramírez,afternoon,19,47,195,3.93,0.25,0.7947,57,0,1,0
2024-10-28,6,Diego Hernández,morning,23,45,272,4.55,0.151,0.8412,31,0,1,0
2024-10-28,7,María García,morning,11,47,292,3.96,0.1539,0.7328,41,0,1,0
2024-10-28,8,José Martínez,morning,11,46,243,4.35,0.2202,0.6,42,0,1,0
2024-10-28,9,Isabella Flores,morning,24,29,266,4.93,0.2054,0.8684,43,0,1,0
2024-10-28,10,Andrés Castro,afternoon,24,41,166,4.55,0.2052,0.9084,42,0,1,0
2024-10-28,11,Valentina Ruiz,afternoon,3,40,284,4.05,0.1764,0.5756,37,0,1,0
2024-10-28,12,Eduardo Vega,night,22,51,313,3.73,0.1378,0.9245,32,0,1,1
2024-10-28,13,Camila Ortiz,morning,2,32,282,3.81,0.2008,0.5877,42,0,1,0
2024-10-28,14,Roberto Díaz,morning,24,55,239,4.43,0.1775,0.8086,34,0,1,0
2024-10-28,15,Daniela Vargas,morning,30,55,164,4.85,0.2077,0.8523,47,0,1,0
2024-10-28,16,Fernando Reyes,morning,2,55,274,3.7,0.2164,0.6134,46,0,1,0
2024-10-28,17,Gabriela Méndez,afternoon,21,47,226,4.91,0.2022,0.7623,45,0,1,0
2024-10-28,18,Pablo Jiménez,morning,33,58,173,4.76,0.2113,0.95,47,0,1,0
2024-10-28,19,Laura Sánchez,night,12,39,327,3.91,0.1415,0.7166,31,0,1,1
2024-10-28,20,Ricardo Chávez,morning,22,48,177,4.06,0.194,0.909,43,0,1,0
2024-10-29,1,Sofia Morales,night,29,47,238,4.02,0.0305,0.9287,7,1,0,1
2024-10-29,2,Carlos Pérez,morning,15,38,226,4.22,0.0545,0.7494,12,1,0,0
2024-10-29,3,Ana López,morning,8,31,266,3.93,0.0857,0.6432,21,1,0,0
2024-10-29,4,Miguel Torres,afternoon,21,26,264,4.32,0.0722,0.8514,15,1,0,0
2024-10-29,5,Lucía Ramírez,morning,19,41,255,4.05,0.0587,0.7861,14,1,0,0
2024-10-29,6,Diego Hernández,afternoon,23,31,165,4.17,0.0984,0.8145,22,1,0,0
2024-10-29,7,María García,morning,11,49,214,3.78,0.0563,0.6912,7,1,0,0
2024-10-29,8,José Martínez,night,11,33,275,3.91,0.0679,0.6003,16,1,0,1
2024-10-29,9,Isabella Flores,morning,24,61,223,4.3,0.1384,0.8414,27,1,0,0
2024-10-29,10,Andrés Castro,morning,24,39,191,4.33,0.1417,0.8925,32,1,0,0
2024-10-29,11,Valentina Ruiz,night,3,35,311,3.1,0.0825,0.5368,13,1,0,1
2024-10-29,12,Eduardo Vega,morning,22,49,237,4.0,0.0966,0.9431,18,1,0,0
2024-10-29,13,Camila Ortiz,morning,2,44,256,3.74,0.0959,0.6315,13,1,0,0
2024-10-29,14,Roberto Díaz,morning,24,49,255,4.59,0.063,0.8281,19,1,0,0
2024-10-29,15,Daniela Vargas,afternoon,30,40,161,4.41,0.1027,0.95,20,1,0,0
2024-10-29,16,Fernando Reyes,night,2,36,336,3.75,0.0673,0.601,14,1,0,1
2024-10-29,17,Gabriela Méndez,morning,21,41,196,5.0,0.0784,0.8511,28,1,0,0
2024-10-29,18,Pablo Jiménez,night,33,25,195,4.02,0.0745,0.95,10,1,0,1
2024-10-29,19,Laura Sánchez,afternoon,12,41,201,4.01,0.0581,0.7199,11,1,0,0
2024-10-29,20,Ricardo Chávez,night,22,42,241,4.03,0.0348,0.8214,0,1,0,1
2024-10-30,1,Sofia Morales,afternoon,29,38,204,4.61,0.1061,0.9385,20,2,0,0
2024-10-30,2,Carlos Pérez,morning,15,45,209,3.81,0.0492,0.7768,11,2,0,0
2024-10-30,3,Ana López,night,8,43,258,3.54,0.0921,0.6665,15,2,0,1
2024-10-30,4,Miguel Torres,morning,21,49,193,4.68,0.0699,0.8522,17,2,0,0
2024-10-30,5,Lucía Ramírez,afternoon,19,45,308,4.19,0.0998,0.7203,24,2,0,0
2024-10-30,6,Diego Hernández,afternoon,23,44,203,3.69,0.1118,0.8112,22,2,0,0
2024-10-30,7,María García,morning,11,38,252,3.85,0.0832,0.6178,11,2,0,0
2024-10-30,8,José Martínez,morning,11,46,286,3.76,0.0975,0.6927,17,2,0,0
2024-10-30,9,Isabella Flores,morning,24,60,265,4.35,0.0689,0.95,14,2,0,0
2024-10-30,10,Andrés Castro,morning,24,46,224,4.23,0.0579,0.8833,11,2,0,0
2024-10-30,11,Valentina Ruiz,afternoon,3,39,234,3.87,0.0778,0.532,6,2,0,0
2024-10-30,12,Eduardo Vega,afternoon,22,42,218,4.25,0.0984,0.7648,24,2,0,0
2024-10-30,13,Camila Ortiz,morning,2,37,267,4.04,0.0359,0.4882,6,2,0,0
2024-10-30,14,Roberto Díaz,night,24,35,217,4.42,0.0825,0.7488,9,2,0,1
2024-10-30,15,Daniela Vargas,afternoon,30,26,174,4.35,0.0739,0.8958,11,2,0,0
2024-10-30,16,Fernando Reyes,afternoon,2,29,326,3.27,0.1065,0.4725,17,2,0,0
2024-10-30,17,Gabriela Méndez,morning,21,54,196,4.82,0.0635,0.7907,13,2,0,0
2024-10-30,18,Pablo Jiménez,morning,33,42,231,4.56,0.1068,0.9177,26,2,0,0
2024-10-30,19,Laura Sánchez,afternoon,12,54,317,3.56,0.0601,0.706,14,2,0,0
2024-10-30,20,Ricardo Chávez,morning,22,51,257,4.5,0.0576,0.8545,6,2,0,0
2024-10-31,1,Sofia Morales,night,29,14,266,3.7,0.048,0.8644,5,3,0,1
2024-10-31,2,Carlos Pérez,morning,15,46,197,4.44,0.0905,0.6866,22,3,0,0
2024-10-31,3,Ana López,morning,8,37,238,3.65,0.0883,0.7671,22,3,0,0
2024-10-31,4,Miguel Torres,night,21,33,256,4.18,0.0554,0.6224,10,3,0,1
2024-10-31,5,Lucía Ramírez,afternoon,19,51,218,4.07,0.0943,0.7693,19,3,0,0
2024-10-31,6,Diego Hernández,night,23,28,268,3.45,0.0375,0.881,7,3,0,1
2024-10-31,7,María García,afternoon,11,40,257,3.76,0.0903,0.6949,21,3,0,0
2024-10-31,8,José Martínez,afternoon,11,47,268,4.32,0.0845,0.7282,16,3,0,0
2024-10-31,9,Isabella Flores,morning,24,49,215,4.57,0.0836,0.9278,17,3,0,0
2024-10-31,10,Andrés Castro,morning,24,36,203,3.99,0.0763,0.7252,23,3,0,0
2024-10-31,11,Valentina Ruiz,afternoon,3,41,259,3.87,0.0377,0.5914,15,3,0,0
2024-10-31,12,Eduardo Vega,afternoon,22,46,216,4.23,0.0842,0.8267,15,3,0,0
2024-10-31,13,Camila Ortiz,night,2,38,288,3.5,0.0564,0.4889,16,3,0,1
2024-10-31,14,Roberto Díaz,morning,24,29,193,4.45,0.0628,0.742,21,3,0,0
2024-10-31,15,Daniela Vargas,morning,30,53,173,4.43,0.076,0.7311,17,3,0,0
2024-10-31,16,Fernando Reyes,afternoon,2,30,255,3.47,0.0783,0.5111,18,3,0,0
2024-10-31,17,Gabriela Méndez,morning,21,35,245,4.66,0.094,0.7502,17,3,0,0
2024-10-31,18,Pablo Jiménez,morning,33,29,165,4.65,0.0414,0.95,10,3,0,0
2024-10-31,19,Laura Sánchez,afternoon,12,41,229,4.11,0.0772,0.722,20,3,0,0
2024-10-31,20,Ricardo Chávez,morning,22,46,306,4.58,0.0908,0.9419,7,3,0,0
2024-11-01,1,Sofia Morales,night,29,25,264,3.98,0.0885,0.9259,16,4,0,1
2024-11-01,2,Carlos Pérez,afternoon,15,34,273,3.76,0.1414,0.5991,32,4,0,0
2024-11-01,3,Ana López,night,8,35,254,3.8,0.1053,0.7609,24,4,0,1
2024-11-01,4,Miguel Torres,night,21,34,286,4.04,0.0878,0.95,21,4,0,1
2024-11-01,5,Lucía Ramírez,morning,19,46,192,4.68,0.0904,0.7449,24,4,0,0
2024-11-01,6,Diego Hernández,afternoon,23,37,213,4.01,0.1439,0.8742,38,4,0,0
2024-11-01,7,María García,morning,11,42,263,3.96,0.0882,0.6851,17,4,0,0
2024-11-01,8,José Martínez,morning,11,42,248,4.42,0.098,0.6403,24,4,0,0
2024-11-01,9,Isabella Flores,afternoon,24,33,215,4.47,0.1048,0.7975,23,4,0,0
2024-11-01,10,Andrés Castro,night,24,25,248,4.2,0.1049,0.688,20,4,0,1
2024-11-01,11,Valentina Ruiz,night,3,29,335,3.74,0.1337,0.6228,26,4,0,1
2024-11-01,12,Eduardo Vega,morning,22,46,221,4.15,0.1639,0.7733,46,4,0,0
2024-11-01,13,Camila Ortiz,morning,2,46,291,4.24,0.1278,0.4632,26,4,0,0
2024-11-01,14,Roberto Díaz,night,24,32,299,3.6,0.0899,0.8459,23,4,0,1
2024-11-01,15,Daniela Vargas,night,30,20,179,4.09,0.1239,0.8559,21,4,0,1
2024-11-01,16,Fernando Reyes,morning,2,40,239,4.4,0.1331,0.5991,34,4,0,0
2024-11-01,17,Gabriela Méndez,morning,21,50,275,4.6,0.0903,0.6971,21,4,0,0
2024-11-01,18,Pablo Jiménez,morning,33,42,211,4.54,0.1091,0.95,30,4,0,0
2024-11-01,19,Laura Sánchez,afternoon,12,42,197,4.01,0.1309,0.6391,32,4,0,0
2024-11-01,20,Ricardo Chávez,afternoon,22,25,233,4.26,0.1212,0.8243,26,4,0,0
2024-11-04,1,Sofia Morales,night,29,24,262,3.7,0.1376,0.8832,26,0,1,1
2024-11-04,2,Carlos Pérez,morning,15,46,201,4.09,0.2008,0.9077,49,0,1,0
2024-11-04,3,Ana López,afternoon,8,44,254,3.8,0.2293,0.6101,49,0,1,0
2024-11-04,4,Miguel Torres,morning,21,56,213,4.57,0.159,0.8474,31,0,1,0
2024-11-04,5,Lucía Ramírez,morning,19,44,164,4.54,0.1845,0.8413,37,0,1,0
2024-11-04,6,Diego Hernández,morning,23,43,255,4.36,0.2036,0.7601,44,0,1,0
2024-11-04,7,María García,morning,11,31,252,4.36,0.2049,0.707,41,0,1,0
2024-11-04,8,José Martínez,night,11,10,291,3.3,0.1654,0.8156,31,0,1,1
2024-11-04,9,Isabella Flores,morning,24,49,159,4.34,0.221,0.8486,40,0,1,0
2024-11-04,10,Andrés Castro,morning,24,45,199,4.29,0.19,0.95,38,0,1,0
2024-11-04,11,Valentina Ruiz,night,3,37,347,2.91,0.1807,0.4295,35,0,1,1
2024-11-04,12,Eduardo Vega,morning,22,30,233,4.32,0.2079,0.8998,42,0,1,0
2024-11-04,13,Camila Ortiz,afternoon,2,49,222,3.43,0.1566,0.5698,29,0,1,0
2024-11-04,14,Roberto Díaz,night,24,35,203,3.67,0.1516,0.8804,33,0,1,1
2024-11-04,15,Daniela Vargas,morning,30,63,248,4.35,0.2442,0.8026,52,0,1,0
2024-11-04,16,Fernando Reyes,morning,2,49,291,3.69,0.1783,0.654,39,0,1,0
2024-11-04,17,Gabriela Méndez,afternoon,21,45,171,4.34,0.2162,0.8774,40,0,1,0
2024-11-04,18,Pablo Jiménez,morning,33,39,275,5.0,0.2056,0.8692,42,0,1,0
2024-11-04,19,Laura Sánchez,afternoon,12,31,216,4.81,0.1853,0.6334,45,0,1,0
2024-11-04,20,Ricardo Chávez,morning,22,51,172,4.61,0.2268,0.7245,51,0,1,0
2024-11-05,1,Sofia Morales,morning,29,59,258,4.53,0.0685,0.8762,18,1,0,0
2024-11-05,2,Carlos Pérez,afternoon,15,45,240,4.29,0.0663,0.9075,17,1,0,0
2024-11-05,3,Ana López,morning,8,36,276,3.7,0.0939,0.6996,19,1,0,0
2024-11-05,4,Miguel Torres,night,21,39,261,3.75,0.0627,0.8088,15,1,0,1
2024-11-05,5,Lucía Ramírez,morning,19,41,193,4.69,0.0369,0.9134,14,1,0,0
2024-11-05,6,Diego Hernández,morning,23,36,204,4.67,0.1224,0.9362,29,1,0,0
2024-11-05,7,María García,morning,11,42,294,4.62,0.0802,0.592,17,1,0,0
2024-11-05,8,José Martínez,afternoon,11,47,248,4.18,0.0829,0.7361,11,1,0,0
2024-11-05,9,Isabella Flores,afternoon,24,39,252,4.15,0.1169,0.8315,25,1,0,0
2024-11-05,10,Andrés Castro,afternoon,24,37,243,4.6,0.0729,0.8445,16,1,0,0
2024-11-05,11,Valentina Ruiz,afternoon,3,42,242,3.59,0.0913,0.669,13,1,0,0
2024-11-05,12,Eduardo Vega,afternoon,22,30,196,4.44,0.0994,0.8033,18,1,0,0
2024-11-05,13,Camila Ortiz,afternoon,2,44,229,4.07,0.1011,0.4863,20,1,0,0
2024-11-05,14,Roberto Díaz,afternoon,24,36,235,4.87,0.0582,0.8775,14,1,0,0
2024-11-05,15,Daniela Vargas,morning,30,50,215,4.78,0.1142,0.8948,23,1,0,0
2024-11-05,16,Fernando Reyes,morning,2,40,233,3.92,0.1047,0.5545,23,1,0,0
2024-11-05,17,Gabriela Méndez,night,21,41,274,3.92,0.0449,0.8813,7,1,0,1
2024-11-05,18,Pablo Jiménez,morning,33,50,208,5.0,0.0757,0.9383,9,1,0,0
2024-11-05,19,Laura Sánchez,morning,12,43,198,4.86,0.07,0.7895,8,1,0,0
2024-11-05,20,Ricardo Chávez,afternoon,22,27,205,4.25,0.0587,0.7671,11,1,0,0
2024-11-06,1,Sofia Morales,night,29,33,231,3.94,0.0082,0.8986,3,2,0,1
2024-11-06,2,Carlos Pérez,morning,15,35,237,4.7,0.0863,0.6756,14,2,0,0
2024-11-06,3,Ana López,morning,8,51,270,3.7,0.0936,0.576,15,2,0,0
2024-11-06,4,Miguel Torres,morning,21,23,220,4.55,0.0796,0.6664,17,2,0,0
2024-11-06,5,Lucía Ramírez,afternoon,19,53,229,4.3,0.099,0.7038,15,2,0,0
2024-11-06,6,Diego Hernández,morning,23,56,171,4.42,0.0625,0.7881,11,2,0,0
2024-11-06,7,María García,morning,11,41,251,3.79,0.0723,0.6726,23,2,0,0
2024-11-06,8,José Martínez,afternoon,11,36,256,3.53,0.0443,0.7132,13,2,0,0
2024-11-06,9,Isabella Flores,morning,24,44,155,4.71,0.0721,0.899,24,2,0,0
2024-11-06,10,Andrés Castro,afternoon,24,33,208,4.27,0.0558,0.7886,12,2,0,0
2024-11-06,11,Valentina Ruiz,morning,3,40,331,4.33,0.0625,0.5635,14,2,0,0
2024-11-06,12,Eduardo Vega,morning,22,51,167,4.23,0.0679,0.8072,20,2,0,0
2024-11-06,13,Camila Ortiz,morning,2,43,291,4.17,0.0721,0.5983,15,2,0,0
2024-11-06,14,Roberto Díaz,morning,24,48,275,4.46,0.0524,0.95,11,2,0,0
2024-11-06,15,Daniela Vargas,afternoon,30,40,177,4.84,0.0747,0.9216,19,2,0,0
2024-11-06,16,Fernando Reyes,afternoon,2,45,243,3.66,0.0594,0.6477,9,2,0,0
2024-11-06,17,Gabriela Méndez,night,21,42,292,3.49,0.0238,0.7683,7,2,0,1
2024-11-06,18,Pablo Jiménez,night,33,26,231,4.6,0.0552,0.95,18,2,0,1
2024-11-06,19,Laura Sánchez,morning,12,38,221,4.29,0.099,0.7314,24,2,0,0
2024-11-06,20,Ricardo Chávez,night,22,17,222,4.21,0.0392,0.7389,2,2,0,1
2024-11-07,1,Sofia Morales,morning,29,40,246,4.85,0.0948,0.8707,24,3,0,0
2024-11-07,2,Carlos Pérez,night,15,44,204,3.97,0.0717,0.6293,13,3,0,1
2024-11-07,3,Ana López,morning,8,52,269,3.68,0.0656,0.7721,22,3,0,0
2024-11-07,4,Miguel Torres,night,21,22,246,4.17,0.0396,0.9084,9,3,0,1
2024-11-07,5,Lucía Ramírez,night,19,31,269,3.71,0.0372,0.9026,0,3,0,1
2024-11-07,6,Diego Hernández,morning,23,45,180,4.43,0.1372,0.7573,26,3,0,0
2024-11-07,7,María García,morning,11,38,317,4.36,0.0979,0.7563,20,3,0,0
2024-11-07,8,José Martínez,afternoon,11,41,234,4.27,0.0107,0.6691,5,3,0,0
2024-11-07,9,Isabella Flores,morning,24,45,218,4.54,0.0846,0.95,17,3,0,0
2024-11-07,10,Andrés Castro,afternoon,24,32,243,4.11,0.0752,0.8294,20,3,0,0
2024-11-07,11,Valentina Ruiz,afternoon,3,33,256,3.35,0.0888,0.5143,20,3,0,0
2024-11-07,12,Eduardo Vega,morning,22,46,182,4.17,0.076,0.8041,13,3,0,0
2024-11-07,13,Camila Ortiz,morning,2,47,326,3.99,0.0743,0.6512,9,3,0,0
2024-11-07,14,Roberto Díaz,morning,24,55,207,4.14,0.0534,0.7883,6,3,0,0
2024-11-07,15,Daniela Vargas,night,30,43,257,3.99,0.0365,0.907,5,3,0,1
2024-11-07,16,Fernando Reyes,afternoon,2,42,300,4.18,0.0665,0.5465,14,3,0,0
2024-11-07,17,Gabriela Méndez,morning,21,46,237,4.62,0.062,0.6758,10,3,0,0
2024-11-07,18,Pablo Jiménez,night,33,25,214,3.79,0.0395,0.95,2,3,0,1
2024-11-07,19,Laura Sánchez,morning,12,57,191,4.13,0.0582,0.6611,8,3,0,0
2024-11-07,20,Ricardo Chávez,morning,22,50,225,3.97,0.1217,0.8346,23,3,0,0
2024-11-08,1,Sofia Morales,morning,29,48,202,4.55,0.0898,0.9276,28,4,0,0
2024-11-08,2,Carlos Pérez,morning,15,40,272,4.44,0.1165,0.7523,33,4,0,0
2024-11-08,3,Ana López,night,8,38,312,3.68,0.0949,0.6284,21,4,0,1
2024-11-08,4,Miguel Torres,morning,21,31,278,4.75,0.1374,0.7316,39,4,0,0
2024-11-08,5,Lucía Ramírez,morning,19,35,192,4.71,0.1216,0.8491,25,4,0,0
2024-11-08,6,Diego Hernández,afternoon,23,28,284,4.23,0.108,0.8986,36,4,0,0
2024-11-08,7,María García,afternoon,11,38,261,4.38,0.1168,0.6864,28,4,0,0
2024-11-08,8,José Martínez,afternoon,11,46,260,4.61,0.1513,0.7637,35,4,0,0
2024-11-08,9,Isabella Flores,night,24,24,264,3.78,0.1167,0.8897,25,4,0,1
2024-11-08,10,Andrés Castro,night,24,27,235,4.34,0.1347,0.7644,29,4,0,1
